"condition","round_id","num_agents","total_contribution","average_contribution","std_contribution","average_payoff","std_payoff","average_prediction_error","num_predictions"
"llm_tom_mixed","21","30","159","5.3","2.5209","13.18","2.5209","0.8856","290"
"llm_tom_mixed","22","30","150","5","2.6523","13.0","2.6523","0.9332","290"
"llm_tom_mixed","23","30","161","5.3667","2.1891","13.22","2.1891","0.7567","290"
"llm_tom_mixed","24","30","149","4.9667","2.4842","12.98","2.4842","1.1496","290"
"llm_tom_mixed","25","30","170","5.6667","2.5506","13.4","2.5506","0.9353","290"
"llm_tom_mixed","26","30","159","5.3","2.6017","13.18","2.6017","1.0226","290"
"llm_tom_mixed","27","30","154","5.1333","2.6357","13.08","2.6357","0.8722","290"
"llm_tom_mixed","28","30","155","5.1667","2.4507","13.1","2.4507","0.8675","290"
"llm_tom_mixed","29","30","147","4.9","2.5237","12.94","2.5237","0.974","290"
"llm_tom_mixed","30","30","161","5.3667","2.6193","13.22","2.6193","0.754","290"
"llm_tom_mixed","31","30","161","5.3667","2.0592","13.22","2.0592","0.8124","290"
"llm_tom_mixed","32","30","157","5.2333","2.6088","13.14","2.6088","0.9631","290"
"llm_tom_mixed","33","30","157","5.2333","2.4591","13.14","2.4591","0.7822","290"
"llm_tom_mixed","34","30","174","5.8","2.3983","13.48","2.3983","0.7807","290"
"llm_tom_mixed","35","30","158","5.2667","2.3916","13.16","2.3916","1.1397","290"
"llm_tom_mixed","36","30","168","5.6","2.4579","13.36","2.4579","0.9218","290"
"llm_tom_mixed","37","30","163","5.4333","2.3589","13.26","2.3589","1.1153","290"
"llm_tom_mixed","38","30","147","4.9","2.354","12.94","2.354","1.1158","290"
"llm_tom_mixed","39","30","162","5.4","2.4011","13.24","2.4011","0.8502","290"
"llm_tom_mixed","40","30","153","5.1","2.2644","13.06","2.2644","0.6392","290"
"llm_tom_mixed","41","30","141","4.7","2.4934","12.82","2.4934","1.1358","290"
"llm_tom_mixed","42","30","146","4.8667","2.3742","12.92","2.3742","0.8734","290"
"llm_tom_mixed","43","30","161","5.3667","2.4703","13.22","2.4703","0.8496","290"
"llm_tom_mixed","44","30","159","5.3","2.2152","13.18","2.2152","0.8928","290"
"llm_tom_mixed","45","30","152","5.0667","2.2118","13.04","2.2118","0.65","290"
"llm_tom_mixed","46","30","155","5.1667","2.0858","13.1","2.0858","0.9218","290"
"llm_tom_mixed","47","30","151","5.0333","2.428","13.02","2.428","0.7458","290"
"llm_tom_mixed","48","30","149","4.9667","2.4703","12.98","2.4703","0.6523","290"
"llm_tom_mixed","49","30","144","4.8","2.483","12.88","2.483","0.8794","290"
"llm_tom_mixed","50","30","157","5.2333","2.5822","13.14","2.5822","0.8537","290"
"llm_tom_mixed","51","30","160","5.3333","2.4682","13.2","2.4682","0.8105","290"
"llm_tom_mixed","52","30","165","5.5","2.474","13.3","2.474","1.0127","290"
"llm_tom_mixed","53","30","156","5.2","2.6704","13.12","2.6704","1.1334","290"
"llm_tom_mixed","54","30","155","5.1667","2.2296","13.1","2.2296","0.8765","290"
"llm_tom_mixed","55","30","147","4.9","2.4824","12.94","2.4824","0.7391","290"
"llm_tom_mixed","56","30","158","5.2667","2.4766","13.16","2.4766","0.5991","265"
"llm_tom_mixed","57","30","167","5.5667","2.2997","13.34","2.2997","1.0853","264"
"llm_tom_mixed","58","30","167","5.5667","2.5554","13.34","2.5554","0.8109","290"
"llm_tom_mixed","59","30","146","4.8667","2.8129","12.92","2.8129","1.5348","290"
"llm_tom_mixed","60","30","172","5.7333","2.5855","13.44","2.5855","1.033","290"
"llm_tom_mixed","61","30","171","5.7","2.7184","13.42","2.7184","0.9441","290"
"llm_tom_mixed","62","30","167","5.5667","2.4309","13.34","2.4309","1.3","290"
"llm_tom_mixed","63","30","150","5","2.6652","13.0","2.6652","1.1957","290"
"llm_tom_mixed","64","30","152","5.0667","2.5452","13.04","2.5452","0.9693","290"
"llm_tom_mixed","65","30","163","5.4333","2.1284","13.26","2.1284","0.9421","290"
"llm_tom_mixed","66","30","163","5.4333","2.1922","13.26","2.1922","0.6459","290"
"llm_tom_mixed","67","30","159","5.3","2.152","13.18","2.152","0.8716","290"
"llm_tom_mixed","68","30","151","5.0333","2.2358","13.02","2.2358","0.9174","290"
"llm_tom_mixed","69","30","158","5.2667","2.3479","13.16","2.3479","0.873","290"
"llm_tom_mixed","70","30","156","5.2","2.2345","13.12","2.2345","1.1068","290"
"llm_tom_mixed","71","30","149","4.9667","2.4563","12.98","2.4563","1.1749","290"
"llm_tom_mixed","72","30","156","5.2","2.1399","13.12","2.1399","0.9335","290"
"llm_tom_mixed","73","30","160","5.3333","2.1389","13.2","2.1389","0.6483","290"
"llm_tom_mixed","74","30","150","5","2.1335","13.0","2.1335","0.7391","290"
"llm_tom_mixed","75","30","154","5.1333","2.4738","13.08","2.4738","0.8928","290"
"llm_tom_mixed","76","30","149","4.9667","2.5661","12.98","2.5661","0.8601","290"
"llm_tom_mixed","77","30","162","5.4","2.4155","13.24","2.4155","0.9671","290"
"llm_tom_mixed","78","30","156","5.2","1.7301","13.12","1.7301","0.6415","290"
"llm_tom_mixed","79","30","164","5.4667","2.4457","13.28","2.4457","1.0384","290"
"llm_tom_mixed","80","30","151","5.0333","2.5795","13.02","2.5795","0.8719","290"
"llm_tom_mixed","1","30","165","5.5","2.8977","13.3","2.8977","2.269","290"
"llm_tom_mixed","2","30","145","4.8333","2.4081","12.9","2.4081","1.5966","290"
"llm_tom_mixed","3","30","170","5.6667","2.3391","13.4","2.3391","1.2534","290"
"llm_tom_mixed","4","30","161","5.3667","2.3995","13.22","2.3995","1.0191","290"
"llm_tom_mixed","5","30","164","5.4667","2.4738","13.28","2.4738","0.6457","290"
"llm_tom_mixed","6","30","149","4.9667","2.3265","12.98","2.3265","0.8359","290"
"llm_tom_mixed","7","30","161","5.3667","2.0592","13.22","2.0592","0.8524","290"
"llm_tom_mixed","8","30","147","4.9","2.3096","12.94","2.3096","0.8853","290"
"llm_tom_mixed","9","30","166","5.5333","2.4316","13.32","2.4316","0.9608","290"
"llm_tom_mixed","10","30","167","5.5667","2.5418","13.34","2.5418","1.2139","290"
"llm_tom_mixed","11","30","159","5.3","2.0536","13.18","2.0536","0.854","290"
"llm_tom_mixed","12","30","156","5.2","2.2804","13.12","2.2804","0.9637","290"
"llm_tom_mixed","13","30","169","5.6333","2.3851","13.38","2.3851","0.8143","265"
"llm_tom_mixed","14","30","157","5.2333","2.3442","13.14","2.3442","1.0357","290"
"llm_tom_mixed","15","30","165","5.5","2.5697","13.3","2.5697","1.0021","290"
"llm_tom_mixed","16","30","155","5.1667","2.1985","13.1","2.1985","1.0188","290"
"llm_tom_mixed","17","30","147","4.9","2.3686","12.94","2.3686","0.9357","290"
"llm_tom_mixed","18","30","153","5.1","2.4824","13.06","2.4824","1.0823","290"
"llm_tom_mixed","19","30","148","4.9333","2.3479","12.96","2.3479","0.8148","290"
"llm_tom_mixed","20","30","174","5.8","2.3401","13.48","2.3401","0.8333","290"
"llm_tom_mixed","21","30","142","4.7333","2.6121","12.84","2.6121","1.2343","290"
"llm_tom_mixed","22","30","160","5.3333","2.5506","13.2","2.5506","0.9789","290"
"llm_tom_mixed","23","30","162","5.4","2.4297","13.24","2.4297","1.0452","290"
"llm_tom_mixed","24","30","158","5.2667","2.5587","13.16","2.5587","1.0051","290"
"llm_tom_mixed","25","30","156","5.2","2.3839","13.12","2.3839","1.1141","290"
"llm_tom_mixed","26","30","159","5.3","1.8965","13.18","1.8965","0.6932","290"
"llm_tom_mixed","27","30","152","5.0667","2.3916","13.04","2.3916","0.8828","290"
"llm_tom_mixed","28","30","161","5.3667","2.4842","13.22","2.4842","0.7189","290"
"llm_tom_mixed","29","30","159","5.3","2.1679","13.18","2.1679","1.0394","290"
"llm_tom_mixed","30","30","141","4.7","2.6281","12.82","2.6281","0.9786","290"
"llm_tom_mixed","31","30","145","4.8333","2.4081","12.9","2.4081","0.8238","290"
"llm_tom_mixed","32","30","171","5.7","2.3216","13.42","2.3216","0.8795","290"
"llm_tom_mixed","33","30","170","5.6667","2.4401","13.4","2.4401","1.0539","290"
"llm_tom_mixed","34","30","152","5.0667","2.2427","13.04","2.2427","0.9839","290"
"llm_tom_mixed","35","30","154","5.1333","2.5289","13.08","2.5289","1.1124","290"
"llm_tom_mixed","36","30","173","5.7667","2.4167","13.46","2.4167","0.8616","290"
"llm_tom_mixed","37","30","171","5.7","2.5617","13.42","2.5617","0.8525","290"
"llm_tom_mixed","38","30","160","5.3333","2.5506","13.2","2.5506","1.095","290"
"llm_tom_mixed","39","30","155","5.1667","2.3501","13.1","2.3501","0.8808","290"
"llm_tom_mixed","40","30","153","5.1","2.3686","13.06","2.3686","0.9928","290"
"llm_tom_mixed","41","30","152","5.0667","2.5452","13.04","2.5452","1.098","290"
"llm_tom_mixed","42","30","155","5.1667","2.3057","13.1","2.3057","0.9067","290"
"llm_tom_mixed","43","30","155","5.1667","2.1985","13.1","2.1985","0.7701","290"
"llm_tom_mixed","44","30","158","5.2667","2.1162","13.16","2.1162","0.7879","290"
"llm_tom_mixed","45","30","140","4.6667","2.6695","12.8","2.6695","1.0805","290"
"llm_tom_mixed","46","30","149","4.9667","2.7604","12.98","2.7604","0.9771","290"
"llm_tom_mixed","47","30","157","5.2333","2.8489","13.14","2.8489","1.1967","290"
"llm_tom_mixed","48","30","158","5.2667","2.3771","13.16","2.3771","0.5884","290"
"llm_tom_mixed","49","30","166","5.5333","2.4031","13.32","2.4031","0.8716","290"
"llm_tom_mixed","50","30","159","5.3","2.5072","13.18","2.5072","0.9401","290"
"llm_tom_mixed","51","30","154","5.1333","2.7131","13.08","2.7131","1.179","290"
"llm_tom_mixed","52","30","159","5.3","2.3511","13.18","2.3511","0.9435","290"
"llm_tom_mixed","53","30","168","5.6","2.3577","13.36","2.3577","0.9549","160"
"llm_tom_mixed","54","30","160","5.3333","2.5371","13.2","2.5371","0.9913","134"
"llm_tom_mixed","55","30","154","5.1333","2.5962","13.08","2.5962","0.8967","143"
"llm_tom_mixed","56","30","148","4.9333","2.7156","12.96","2.7156","0.7124","134"
"llm_tom_mixed","57","30","164","5.4667","2.4457","13.28","2.4457","1.0286","238"
"llm_tom_mixed","58","30","154","5.1333","2.7004","13.08","2.7004","0.7815","290"
"llm_tom_mixed","59","30","150","5","2.4212","13.0","2.4212","0.891","290"
"llm_tom_mixed","60","30","161","5.3667","2.5391","13.22","2.5391","0.8951","290"
"llm_tom_mixed","61","30","161","5.3667","2.1732","13.22","2.1732","0.6567","290"
"llm_tom_mixed","62","30","163","5.4333","2.7503","13.26","2.7503","1.1424","290"
"llm_tom_mixed","63","30","162","5.4","2.0274","13.24","2.0274","0.8435","290"
"llm_tom_mixed","64","30","155","5.1667","2.5608","13.1","2.5608","0.9149","290"
"llm_tom_mixed","65","30","147","4.9","2.3096","12.94","2.3096","0.8611","290"
"llm_tom_mixed","66","30","155","5.1667","2.5063","13.1","2.5063","1.0638","290"
"llm_tom_mixed","67","30","157","5.2333","2.487","13.14","2.487","0.703","290"
"llm_tom_mixed","68","30","165","5.5","2.5291","13.3","2.5291","1.16","290"
"llm_tom_mixed","69","30","170","5.6667","2.2642","13.4","2.2642","0.8112","290"
"llm_tom_mixed","70","30","145","4.8333","2.7803","12.9","2.7803","1.2713","290"
"llm_tom_mixed","71","30","163","5.4333","2.0957","13.26","2.0957","0.8462","290"
"llm_tom_mixed","72","30","168","5.6","2.5944","13.36","2.5944","1.0323","290"
"llm_tom_mixed","73","30","158","5.2667","2.5855","13.16","2.5855","1.1342","290"
"llm_tom_mixed","74","30","157","5.2333","2.3879","13.14","2.3879","1.1621","290"
"llm_tom_mixed","75","30","155","5.1667","2.6533","13.1","2.6533","1.0423","290"
"llm_tom_mixed","76","30","159","5.3","2.5751","13.18","2.5751","0.836","290"
"llm_tom_mixed","77","30","156","5.2","2.2652","13.12","2.2652","0.7024","290"
"llm_tom_mixed","78","30","157","5.2333","2.3735","13.14","2.3735","0.6566","290"
"llm_tom_mixed","79","30","163","5.4333","2.0957","13.26","2.0957","0.7419","290"
"llm_tom_mixed","80","30","155","5.1667","2.5742","13.1","2.5742","0.925","290"
"llm_tom_mixed","1","30","182","6.0667","2.5316","13.64","2.5316","1.8931","290"
"llm_tom_mixed","2","30","157","5.2333","2.873","13.14","2.873","1.5172","290"
"llm_tom_mixed","3","30","155","5.1667","2.6008","13.1","2.6008","1.5414","290"
"llm_tom_mixed","4","30","165","5.5","2.5155","13.3","2.5155","1.0717","290"
"llm_tom_mixed","5","30","174","5.8","2.4969","13.48","2.4969","0.9034","290"
"llm_tom_mixed","6","30","157","5.2333","2.5008","13.14","2.5008","0.8407","290"
"llm_tom_mixed","7","30","169","5.6333","2.4138","13.38","2.4138","1.0154","265"
"llm_tom_mixed","8","30","162","5.4","2.2221","13.24","2.2221","0.6161","290"
"llm_tom_mixed","9","30","156","5.2","2.4269","13.12","2.4269","1.0135","290"
"llm_tom_mixed","10","30","158","5.2667","2.6644","13.16","2.6644","1.1807","290"
"llm_tom_mixed","11","30","157","5.2333","2.1605","13.14","2.1605","0.7804","290"
"llm_tom_mixed","12","30","162","5.4","2.2376","13.24","2.2376","0.8513","290"
"llm_tom_mixed","13","30","155","5.1667","2.52","13.1","2.52","1.3321","290"
"llm_tom_mixed","14","30","149","4.9667","2.1413","12.98","2.1413","0.7193","290"
"llm_tom_mixed","15","30","169","5.6333","2.5795","13.38","2.5795","1.2002","290"
"llm_tom_mixed","16","30","154","5.1333","2.345","13.08","2.345","1.0472","290"
"llm_tom_mixed","17","30","164","5.4667","2.8374","13.28","2.8374","0.9104","290"
"llm_tom_mixed","18","30","143","4.7667","2.3879","12.86","2.3879","0.896","290"
"llm_tom_mixed","19","30","149","4.9667","2.6193","12.98","2.6193","1.1702","290"
"llm_tom_mixed","20","30","173","5.7667","2.5282","13.46","2.5282","1.0067","290"
"llm_tom_mixed","21","30","161","5.3667","2.498","13.22","2.498","1.1036","290"
"llm_tom_mixed","22","30","146","4.8667","2.5829","12.92","2.5829","1.121","290"
"llm_tom_mixed","23","30","157","5.2333","2.3442","13.14","2.3442","0.9054","290"
"llm_tom_mixed","24","30","159","5.3","2.4934","13.18","2.4934","1.0865","290"
"llm_tom_mixed","25","30","153","5.1","2.7209","13.06","2.7209","0.9461","290"
"llm_tom_mixed","26","30","160","5.3333","2.1867","13.2","2.1867","1.0281","290"
"llm_tom_mixed","27","30","157","5.2333","2.622","13.14","2.622","0.9441","290"
"llm_tom_mixed","28","30","152","5.0667","2.7029","13.04","2.7029","1.0371","290"
"llm_tom_mixed","29","30","149","4.9667","2.4138","12.98","2.4138","0.7833","290"
"llm_tom_mixed","30","30","157","5.2333","2.5008","13.14","2.5008","0.7708","290"
"llm_tom_mixed","31","30","152","5.0667","2.0833","13.04","2.0833","0.9169","290"
"llm_tom_mixed","32","30","159","5.3","2.2614","13.18","2.2614","0.6371","290"
"llm_tom_mixed","33","30","154","5.1333","2.345","13.08","2.345","1.0214","290"
"llm_tom_mixed","34","30","171","5.7","2.409","13.42","2.409","0.9056","290"
"llm_tom_mixed","35","30","158","5.2667","2.2884","13.16","2.2884","0.8858","290"
"llm_tom_mixed","36","30","170","5.6667","2.4401","13.4","2.4401","0.9675","290"
"llm_tom_mixed","37","30","155","5.1667","2.4366","13.1","2.4366","0.8608","290"
"llm_tom_mixed","38","30","167","5.5667","2.4731","13.34","2.4731","1.1012","290"
"llm_tom_mixed","39","30","163","5.4333","2.4309","13.26","2.4309","0.8821","290"
"llm_tom_mixed","40","30","152","5.0667","2.4626","13.04","2.4626","1.1982","290"
"llm_tom_mixed","41","30","160","5.3333","2.808","13.2","2.808","1.0571","290"
"llm_tom_mixed","42","30","164","5.4667","2.4174","13.28","2.4174","1.0943","290"
"llm_tom_mixed","43","30","151","5.0333","2.4422","13.02","2.4422","0.9839","290"
"llm_tom_mixed","44","30","151","5.0333","2.4563","13.02","2.4563","1.0309","290"
"llm_tom_mixed","45","30","156","5.2","2.4969","13.12","2.4969","0.9439","290"
"llm_tom_mixed","46","30","154","5.1333","2.5015","13.08","2.5015","1.1079","290"
"llm_tom_mixed","47","30","149","4.9667","2.3851","12.98","2.3851","0.8479","290"
"llm_tom_mixed","48","30","143","4.7667","2.1605","12.86","2.1605","0.9541","290"
"llm_tom_mixed","49","30","153","5.1","2.9048","13.06","2.9048","1.1865","290"
"llm_tom_mixed","50","30","163","5.4333","2.5282","13.26","2.5282","1.0717","290"
"llm_tom_mixed","51","30","161","5.3667","2.7728","13.22","2.7728","1.0456","290"
"llm_tom_mixed","52","30","168","5.6","2.799","13.36","2.799","0.9933","290"
"llm_tom_mixed","53","30","178","5.9333","2.6121","13.56","2.6121","1.0213","290"
"llm_tom_mixed","54","30","167","5.5667","2.5418","13.34","2.5418","0.9825","290"
"llm_tom_mixed","55","30","145","4.8333","2.5063","12.9","2.5063","0.9927","290"
"llm_tom_mixed","56","30","163","5.4333","2.6088","13.26","2.6088","0.9509","290"
"llm_tom_mixed","57","30","165","5.5","2.3452","13.3","2.3452","1.0076","290"
"llm_tom_mixed","58","30","160","5.3333","2.4821","13.2","2.4821","0.9415","290"
"llm_tom_mixed","59","30","163","5.4333","2.6741","13.26","2.6741","0.9254","290"
"llm_tom_mixed","60","30","151","5.0333","2.7099","13.02","2.7099","0.917","290"
"llm_tom_mixed","61","30","155","5.1667","2.8537","13.1","2.8537","1.1811","290"
"llm_tom_mixed","62","30","163","5.4333","2.3879","13.26","2.3879","0.9163","264"
"llm_tom_mixed","63","30","153","5.1","2.5911","13.06","2.5911","1.1267","290"
"llm_tom_mixed","64","30","154","5.1333","2.7635","13.08","2.7635","1.0923","290"
"llm_tom_mixed","65","30","161","5.3667","2.5118","13.22","2.5118","0.9827","290"
"llm_tom_mixed","66","30","150","5","2.4212","13.0","2.4212","0.865","290"
"llm_tom_mixed","67","30","155","5.1667","2.2604","13.1","2.2604","0.9784","290"
"llm_tom_mixed","68","30","167","5.5667","2.4167","13.34","2.4167","1.0281","290"
"llm_tom_mixed","69","30","162","5.4","2.634","13.24","2.634","0.9896","290"
"llm_tom_mixed","70","30","150","5","2.2591","13.0","2.2591","0.6738","290"
"llm_tom_mixed","71","30","149","4.9667","2.6844","12.98","2.6844","0.9067","290"
"llm_tom_mixed","72","30","162","5.4","2.3867","13.24","2.3867","0.9144","290"
"llm_tom_mixed","73","30","155","5.1667","2.1985","13.1","2.1985","0.8252","290"
"llm_tom_mixed","74","30","152","5.0667","1.9464","13.04","1.9464","0.6753","290"
"llm_tom_mixed","75","30","163","5.4333","2.3589","13.26","2.3589","1.0427","290"
"llm_tom_mixed","76","30","169","5.6333","2.356","13.38","2.356","0.9109","290"
"llm_tom_mixed","77","30","168","5.6","2.2984","13.36","2.2984","0.8549","290"
"llm_tom_mixed","78","30","163","5.4333","2.5554","13.26","2.5554","1.1138","290"
"llm_tom_mixed","79","30","167","5.5667","2.2542","13.34","2.2542","0.615","290"
"llm_tom_mixed","80","30","172","5.7333","2.3479","13.44","2.3479","0.8098","290"
